105;98;12
90;106;5
86;73;21
87;98;19
90;97;16
94;89;12
86;89;5
90;78;12
94;100;8
90;108;10
73;74;33
84;80;16
106;85;6
73;87;20
93;86;1
76;83;21
83;76;21
88;87;5
92;103;15
83;79;18
85;84;11
75;94;11
79;84;17
71;94;15
88;101;10
85;75;20
77;94;9
71;95;14
106;93;9
93;103;11
109;73;16
81;73;26
75;72;33
76;104;9
71;107;2
109;89;14
91;72;17
71;89;20
98;90;5
78;71;31
89;98;13
74;73;33
73;92;15
105;101;5
93;103;11
84;79;17
88;72;20
108;103;14
95;74;11
108;104;17
83;89;8
105;87;15
109;91;12
91;101;18
85;83;12
103;90;19
93;76;11
98;104;13
94;108;5
87;81;12
105;100;5
74;89;17
86;99;15
74;107;9
74;72;34
90;96;6
94;100;13
91;108;11
99;84;6
91;93;6
86;93;1
77;87;16
73;100;7
101;110;7
76;108;10
81;76;23
60;60;60
104;87;10
80;93;7
72;77;31
82;108;12
77;96;7
99;110;8
99;86;11
81;108;16
99;88;7
94;84;2
85;102;12
92;109;9
105;110;17
75;91;14
101;94;16
76;72;32
104;110;10
95;89;9
84;106;13
81;105;17
79;109;19
99;87;18
75;107;17
79;86;15
78;109;15
92;85;3
85;79;16
87;97;16
60;60;60
95;71;14
75;88;17
88;105;14
99;82;19
109;108;16
109;107;10
96;95;7
83;101;7
78;97;5
75;95;10
81;73;26
110;92;9
99;96;5
77;99;4
73;101;6
101;108;5
73;83;24
71;97;12
87;97;19
107;95;11
76;96;8
86;109;10
109;105;13
72;91;17
88;85;7
77;96;7
78;101;1
109;105;10
72;94;14
76;93;11
97;107;18
85;109;15
74;89;17
106;95;12
80;98;2
100;109;11
86;71;23
92;82;6
106;86;9
94;107;6
84;72;24
79;84;17
75;82;23
74;80;26
72;103;5
76;86;18
93;78;9
74;84;22
97;78;5
99;101;18
99;95;11
97;97;11
72;85;23
104;107;15
74;74;32
93;108;19
98;89;16
92;92;17
87;91;2
103;92;11
106;80;13
109;91;7
80;87;13
92;75;13
79;79;22
82;84;14
73;97;10
76;71;33
74;109;11
60;60;60
94;78;8
75;73;32
104;106;19
82;109;5
89;78;13
105;91;16
88;80;12
83;105;13
104;104;12
104;109;11
109;75;18
90;72;18
97;97;17
89;96;8
108;94;11
77;109;5
79;94;7
72;79;29
109;76;19
76;79;25
99;82;9
87;93;10
104;110;8
93;92;8
71;86;23
72;84;24
96;73;11
103;76;1
72;110;5
92;73;15
82;104;14
86;82;12
85;95;10
96;110;16
71;74;35
78;106;7
96;94;11
109;75;6
82;92;6
84;89;7
96;96;5
98;92;19
72;77;31
89;78;13
107;100;14
86;95;17
77;109;15
91;95;14
75;96;9
86;86;8
103;88;17
97;79;4
87;82;11
107;107;18
78;84;18
105;81;7
71;88;21
72;86;22
96;73;11
98;103;11
107;107;5
109;110;16
98;103;10
92;103;16
99;107;18
110;103;19
79;81;20
107;85;8
74;84;22
95;82;3
103;107;15
100;83;10
89;105;16
82;102;8
72;88;20
107;109;6
104;84;14
110;92;16
79;109;13
71;104;5
81;90;9
89;101;14
91;74;15
72;86;22
79;90;11
86;106;16
80;85;15
96;71;13
110;72;13
106;101;7
78;96;6
90;77;13
107;104;15
108;77;6
99;94;19
103;87;9
73;100;7
92;87;1
74;79;27
82;92;6
72;105;3
106;100;6
87;73;20
98;105;15
84;105;7
109;88;14
94;102;19
105;72;3
73;103;4
96;99;10
99;75;6
106;107;15
92;72;16
81;74;25
79;85;16
83;74;23
101;81;19
75;73;32
97;110;9
80;94;6
90;76;14
94;74;12
73;88;19
101;87;14
60;60;60
84;92;4
106;94;10
77;103;13
104;104;19
98;87;18
96;96;16
102;83;16
88;101;15
75;82;23
98;98;8
106;89;12
81;74;25
94;78;8
72;97;11
87;90;3
108;74;5
93;85;2
103;86;11
92;93;9
98;108;10
94;77;9
110;89;14
72;93;15
74;107;11
80;78;22
99;98;16
75;97;8
99;95;6
89;87;4
100;99;16
106;99;18
97;103;14
86;82;12
107;107;15
100;110;16
96;90;12
81;104;12
93;77;10
85;78;17
100;85;12
79;72;29
78;83;19
100;74;6
109;99;5
85;91;4
95;87;14
104;97;17
102;96;15
88;95;17
72;81;27
79;71;30
77;81;22
78;76;26
110;95;12
105;106;9
110;109;10
106;82;13
108;102;10
102;101;6
94;82;4
77;81;22
74;96;10
94;75;11
77;94;9
93;108;7
74;96;10
83;100;19
83;97;11
102;80;9
76;93;11
92;74;14
106;110;19
78;80;22
85;99;18
109;102;7
84;110;11
102;103;13
89;103;6
74;88;18
109;86;8
79;96;5
72;93;15
108;108;5
106;104;13
82;103;11
88;83;9
89;106;11
83;100;13
78;76;26
79;97;4
76;75;29
71;83;26
60;60;60
110;87;10
96;108;6
88;72;20
101;98;11
73;90;17
101;84;18
102;79;17
96;72;12
89;78;13
81;109;12
75;97;8
80;79;21
102;95;6
88;85;7
80;85;15
98;82;13
95;88;10
82;106;7
105;101;12
74;85;21
104;100;11
82;104;17
102;81;15
106;74;14
109;91;18
97;71;12
108;84;5
101;75;4
99;81;13
92;75;13
78;77;25
88;74;18
97;71;12
109;107;12
92;79;9
74;82;24
85;94;1
83;72;25
80;106;11
105;94;11
75;101;4
93;104;11
98;108;9
106;81;10
90;81;9
60;60;60
87;105;12
105;109;18
100;85;14
86;101;7
81;99;10
97;73;10
77;77;26
92;73;15
92;94;8
92;85;3
73;102;5
78;94;8
109;98;12
80;94;6
103;73;4
75;73;32
84;94;2
106;80;13
81;79;20
93;103;7
85;85;10
110;88;18
74;94;12
78;86;16
88;108;12
98;87;10
107;100;6
101;92;9
108;109;17
79;81;20
95;83;2
109;77;16
99;98;6
94;83;3
89;105;14
85;89;6
92;91;9
73;84;23
97;72;11
100;78;2
105;110;19
90;101;6
80;95;5
109;85;19
74;101;5
104;102;7
103;110;13
108;85;19
106;101;13
105;89;7
99;95;11
83;106;13
99;82;17
81;101;6
97;102;17
71;86;23
91;71;18
99;90;11
77;72;31
103;90;16
79;101;6
104;86;10
88;85;7
106;72;2
74;81;25
108;84;8
94;99;17
73;78;29
76;84;20
82;97;1
89;71;20
90;78;12
60;60;60
79;94;7
91;85;4
101;89;7
90;77;13
73;99;8
102;78;12
74;107;7
106;99;19
82;101;15
100;71;9
95;84;1
103;71;6
105;95;18
110;103;5
106;86;7
81;90;9
100;85;10
72;102;6
74;103;3
87;96;11
82;80;18
90;98;16
99;73;8
106;75;13
86;91;3
90;91;17
109;108;17
94;98;12
80;94;6
86;89;5
77;89;14
94;81;5
71;83;26
101;108;14
99;83;19
75;86;19
83;83;14
91;74;15
101;87;7
99;99;5
79;73;28
107;81;17
96;78;6
73;78;29
103;110;17
73;110;16
105;80;9
100;81;10
88;73;19
88;109;12
85;72;23
80;87;13
75;104;1
107;96;5
95;97;9
100;93;14
71;88;21
106;80;17
84;104;8
83;100;7
78;100;2
94;100;13
94;75;11
79;106;8
90;98;13
88;85;7
85;85;10
92;85;3
95;77;8
97;97;8
90;110;5
95;87;8
87;95;19
109;108;14
92;77;11
89;71;20
86;96;19
107;95;13
96;92;18
106;91;8
92;72;16
101;108;8
82;86;12
82;74;24
90;85;5
71;97;12
83;106;16
78;87;15
110;90;17
72;103;5
73;96;11
106;81;6
90;102;5
83;84;13
76;77;27
100;80;6
93;83;4
85;84;11
101;97;18
91;89;7
105;75;13
102;108;7
80;76;24
74;100;6
84;86;10
103;107;7
83;100;12
107;106;7
104;105;7
77;81;22
83;110;13
97;89;18
91;80;9
107;83;8
98;93;5
92;86;2
103;105;19
89;87;4
60;60;60
94;82;4
91;86;3
77;73;30
83;71;26
99;110;12
77;77;26
92;93;9
86;77;17
107;97;5
76;90;14
96;84;19
77;83;20
103;92;15
107;75;17
89;92;16
98;72;10
105;94;9
103;71;6
73;94;13
91;71;18
96;89;15
105;98;9
88;95;12
87;104;17
87;73;20
96;96;12
108;104;12
83;89;8
106;86;18
88;71;21
81;80;19
83;109;13
80;81;19
77;83;20
77;75;28
86;87;7
71;84;25
86;73;21
93;99;9
109;83;13
77;76;27
102;83;9
90;99;11
89;110;7
102;97;9
81;71;28
75;104;1
106;86;9
77;83;20
101;76;3
72;82;26
73;100;7
92;95;11
94;87;9
108;87;16
76;77;27
72;110;7
82;84;14
93;80;7
99;105;14
90;100;10
76;90;14
91;92;14
97;92;15
73;90;17
109;81;5
74;96;10
102;83;18
85;106;11
97;88;10
98;71;11
106;91;13
108;95;7
103;78;12
107;75;12
97;71;12
85;77;18
78;77;25
107;83;6
74;88;18
95;81;4
90;105;11
104;109;13
76;106;8
80;76;24
71;94;15
96;92;10
82;72;26
83;108;5
101;97;12
100;72;8
73;83;24
86;100;5
82;97;1
73;100;7
74;104;2
109;100;8
93;93;9
72;88;20
86;80;14
71;91;18
107;108;15
81;102;10
110;85;8
78;84;18
107;73;12
110;105;8
97;74;9
82;88;10
73;85;22
92;96;8
93;71;16
60;60;60
78;107;15
75;107;12
102;75;3
80;76;24
95;91;6
79;97;4
71;90;19
92;94;12
72;103;5
106;110;17
100;101;12
91;77;12
94;77;9
86;95;9
91;103;13
79;96;5
88;95;15
88;76;16
109;76;10
108;75;6
87;83;10
91;72;17
84;97;17
101;87;12
60;60;60
76;83;21
77;97;6
71;102;7
71;85;24
98;95;19
86;76;18
98;94;8
108;77;11
100;94;5
98;88;14
94;94;16
95;90;16
84;83;13
82;76;22
100;95;14
75;110;14
79;71;30
87;81;12
96;86;9
83;96;1
79;76;25
95;78;7
108;101;10
82;93;5
104;84;16
84;85;11
85;85;10
92;78;10
73;77;30
96;83;1
90;106;12
107;77;6
60;60;60
105;104;7
85;83;12
101;84;5
74;104;2
108;87;5
101;103;5
83;73;24
83;106;15
88;98;17
102;86;9
84;98;6
106;109;19
102;98;11
100;107;13
97;94;19
102;86;19
105;110;6
107;78;19
80;73;27
93;106;19
106;83;10
95;83;2
72;91;17
88;81;11
85;79;16
109;96;13
106;73;1
92;94;10
101;97;15
103;96;13
78;77;25
88;75;17
109;86;5
108;104;17
91;98;6
74;80;26
93;74;13
110;81;11
80;87;13
95;101;16
86;83;11
84;86;10
98;101;18
102;106;8
95;108;14
80;83;17
73;92;15
105;110;11
93;104;15
107;110;18
100;75;5
82;76;22
71;89;20
85;103;17
90;81;9
91;107;13
102;100;12
84;92;4
80;84;16
110;100;19
79;81;20
108;78;7
73;81;26
77;87;16
73;93;14
93;110;11
94;110;10
109;94;11
76;90;14
74;76;30
81;110;16
100;95;15
89;110;16
72;76;32
72;76;32
77;81;22
79;96;5
109;94;16
108;102;18
81;76;23
94;73;13
81;109;12
92;96;18
93;88;18
84;86;10
105;99;19
98;95;17
71;102;7
105;76;10
84;74;22
78;100;2
101;102;9
88;108;19
77;104;13
78;86;16
100;80;14
74;94;12
73;106;1
108;86;9
71;75;34
97;98;18
86;84;10
98;77;5
105;109;16
109;81;12
104;94;7
95;81;4
102;80;12
84;100;17
83;74;23
82;90;8
107;76;9
72;96;12
98;96;5
78;89;13
91;84;5
74;105;1
95;75;10
75;103;2
99;80;1
73;90;17
71;81;28
88;76;16
94;95;10
94;92;13
81;110;16
73;87;20
81;100;8
93;75;12
60;60;60
90;76;14
78;79;23
78;83;19
80;95;5
91;78;11
98;93;9
108;110;18
100;92;17
94;94;14
99;84;19
82;109;18
76;102;2
107;78;10
81;79;20
88;96;16
105;94;13
88;97;19
95;99;18
106;77;12
86;99;12
106;76;16
85;74;21
106;104;9
100;89;7
88;96;9
86;99;18
72;102;6
102;74;4
73;89;18
76;81;23
99;85;16
85;86;9
79;106;11
75;71;34
73;91;16
78;75;27
102;109;17
100;82;16
101;80;13
78;107;8
86;88;6
71;92;17
82;89;9
91;102;14
92;101;11
71;77;32
77;105;12
77;72;31
96;77;7
107;75;6
76;82;22
74;100;6
97;100;19
91;103;13
90;105;11
100;72;8
91;108;18
90;88;2
82;95;3
97;89;9
90;91;5
81;73;26
105;82;11
95;79;6
83;78;19
86;106;19
84;108;16
89;72;19
86;95;7
99;104;5
96;107;12
90;97;10
90;105;16
110;87;6
94;96;8
94;99;19
72;110;12
99;110;6
77;109;11
106;108;11
99;87;8
81;93;6
109;100;11
74;73;33
101;108;6
107;90;17
103;90;5
83;71;26
74;86;20
73;102;5
78;109;10
90;92;12
77;79;24
83;83;14
96;107;16
74;102;4
94;81;5
87;81;12
75;97;8
76;71;33
87;94;5
77;88;15
97;71;12
82;77;21
110;103;16
78;96;6
110;98;11
81;75;24
74;87;19
71;74;35
72;106;2
97;98;19
75;75;30
109;110;16
81;96;3
90;109;12
82;100;5
109;72;16
81;100;10
85;90;5
78;92;10
76;74;30
106;109;10
72;79;29
88;91;1
72;95;13
100;77;3
87;100;19
80;104;5
102;105;13
89;85;6
104;86;17
101;86;11
104;81;13
60;60;60
101;108;11
99;76;5
96;72;12
82;108;17
102;109;17
78;79;23
84;86;10
105;104;17
101;74;5
101;79;15
81;108;16
99;97;12
