-167;247
140;290
-6;-241
-165;15
-83;-100
149;-208
0;-245
-76;77
108;51
223;148
-147;-119
-239;-165
-70;-89
-8;292
249;-148
-222;231
283;141
284;145
-50;246
40;105
285;176
63;-118
276;-34
-154;-228
58;41
209;213
-44;109
-127;203
127;101
-216;34
-221;38
-212;277
-164;-155
-199;269
-168;150
169;-21
-181;-253
-245;194
284;-166
-103;246
251;258
-277;-177
-257;-181
-144;256
104;-55
-38;51
284;-109
-203;71
221;-25
86;78
-282;204
199;-126
-243;23
-81;-187
160;-34
10;284
-20;151
-146;-272
-91;-23
275;202
246;-215
-10;268
91;11
-50;-80
2;41
-9;-239
165;-192
-7;218
268;-30
299;250
195;269
-227;-38
-201;-6
91;99
-32;-137
118;139
58;152
180;141
290;-112
-209;126
-153;63
73;-139
-249;173
-132;287
293;-115
78;18
-105;197
-135;-175
243;-31
-7;217
-167;287
209;-165
181;-173
8;217
-133;235
31;-110
68;-54
-174;-234
-147;-203
80;-111
282;74
251;7
232;90
151;-26
-120;219
-260;90
129;-251
-155;183
242;32
144;-248
-72;103
108;-233
174;58
-177;-93
135;290
-172;-243
-28;-177
248;-201
284;-1
168;246
-150;-299
-104;146
-4;-57
-179;115
31;-234
-111;0
-168;-12
71;-143
154;-191
-217;-200
-80;-1
-218;61
32;-13
-79;188
19;-25
217;-85
-253;227
74;236
-6;-35
-86;-88
126;47
226;-266
-43;-71
-112;5
96;278
-146;139
111;244
-129;-8
99;-89
-76;-127
-240;-191
260;179
62;231
40;-292
-129;-266
104;-200
275;60
207;51
110;-60
-55;-224
227;-22
-85;270
-231;-78
97;-56
-196;219
-133;223
57;143
-171;280
31;265
-31;-48
-12;76
295;87
242;100
-207;292
248;129
-262;-187
-201;116
249;174
168;257
-45;-149
-273;-208
-215;-287
-21;-272
115;-65
-153;150
-179;261
258;-145
51;232
210;-95
72;216
202;-212
298;116
-28;299
-70;-49
101;78
16;-27
-213;-181
78;64
292;-181
-88;-77
134;-235
55;5
-77;263
61;-292
128;139
240;-174
-185;-256
-2;-100
-135;189
-31;-159
8;18
-3;-284
-224;-158
32;-215
171;20
170;-160
-252;-119
-113;-157
-296;-274
-57;159
-132;134
-295;-173
-59;280
-251;116
-184;-237
-78;108
-99;-215
119;-150
148;250
-82;-159
130;-194
-109;16
188;-87
246;130
-284;-156
-290;227
272;-134
-84;-204
-5;-112
282;-185
188;156
1;-228
-45;191
-69;-67
169;5
29;-146
67;68
189;-256
-17;-123
-226;142
-148;-254
151;-158
195;-243
-76;277
-27;222
174;236
-61;-238
-36;-251
112;189
236;-220
167;55
-72;76
161;279
-155;272
-20;-219
174;-123
-195;7
236;-197
201;-27
-267;-26
152;-174
-99;-8
-286;71
149;117
206;265
-181;-182
-8;194
24;252
16;123
-270;-32
230;-9
227;279
-7;-43
19;204
13;146
-130;-259
-217;-32
228;190
-250;-41
-8;39
0;262
-93;-138
78;85
86;34
-7;-267
269;-111
149;286
-292;238
-97;269
60;13
291;-272
87;48
-265;-264
258;1
215;203
166;9
-190;-218
-174;31
-89;125
74;118
282;-233
36;-192
85;11
270;144
34;193
-52;115
-4;-251
-156;215
-107;-181
92;203
141;-228
256;-41
131;-242
168;-50
17;80
180;230
131;127
197;-208
172;69
80;-24
-43;-172
297;-163
234;213
-260;-158
185;158
101;273
-78;-270
108;-3
-50;192
125;283
188;51
-36;-4
190;-94
201;-62
-217;-261
95;-252
284;-116
198;268
38;-119
-182;16
97;181
95;220
-86;-114
256;-245
-12;-78
63;-166
162;14
-127;20
-199;-134
-295;154
-220;125
2;-11
54;248
183;-43
60;-288
-23;0
-145;215
8;142
-5;67
73;-37
245;-297
-264;-47
-172;98
21;-70
179;290
-192;288
-211;14
-279;-101
161;-25
127;-179
-124;-279
-18;-260
-138;-91
-194;235
161;219
-16;-37
-49;51
-136;217
201;19
262;-269
208;300
190;-290
186;238
254;251
-219;236
208;182
154;51
98;272
-12;39
167;82
109;3
-57;-283
-81;-224
-75;180
-39;158
-218;-82
-156;-276
185;125
-99;-258
134;-179
19;-70
2;-167
-69;168
-299;21
-45;-278
67;-49
117;-113
139;-275
-181;214
-84;167
-40;145
-223;28
-217;268
-27;126
-84;40
91;92
53;-158
-226;-297
278;64
264;-281
34;-276
183;2
-228;169
154;-95
160;215
297;-215
133;108
165;-229
-63;-54
204;274
171;142
176;25
-89;-31
103;195
18;51
266;267
-272;-280
-155;-199
-134;-261
-183;-21
-57;42
248;-77
183;134
242;-36
-221;169
-166;-63
259;132
-2;-29
-206;-231
14;101
251;152
-58;146
-201;35
-176;295
53;245
-161;1
161;112
240;-70
118;-107
251;285
15;-7
-46;138
-284;181
130;-189
225;-216
11;-195
238;263
55;175
-159;164
-57;66
125;150
300;116
-193;10
53;-85
-29;-140
-161;231
-10;7
-176;-10
278;-181
-103;-282
160;115
269;124
179;-250
106;169
-291;229
35;163
150;76
-249;156
-79;-256
180;252
157;-81
-5;-102
126;-142
259;-132
5;225
-156;-281
111;72
-83;-49
61;-38
-108;-168
55;-37
-54;-111
113;-188
-125;214
-23;-184
-233;-203
264;-99
-141;226
118;255
95;64
96;-85
206;139
-178;299
-70;252
-259;164
129;217
219;35
7;-44
144;88
-34;-128
-101;-71
110;-136
20;-10
153;-11
-121;54
193;-150
-150;-270
-190;193
204;-7
165;-137
-21;236
136;40
-194;-211
134;-266
110;161
240;-62
205;-187
272;272
16;1
181;133
242;-192
213;284
-108;-41
-277;18
201;179
-16;-227
-152;-64
-130;192
-226;132
230;219
295;-49
29;-103
147;-153
71;-134
-110;-191
-122;-100
-42;226
46;-207
157;108
-35;201
156;103
-236;93
137;-98
70;245
77;226
175;-252
110;12
-291;-242
-76;-23
189;104
66;-284
267;-86
115;281
66;-20
-139;-38
-183;20
-231;-182
105;102
-74;-13
166;219
88;294
-181;-237
-211;69
-3;-28
151;190
150;-223
-107;-195
-66;-244
33;75
-12;-181
159;39
8;-67
278;132
-244;89
115;168
261;117
-68;-85
-156;243
135;263
289;223
-221;194
-284;-87
-7;-223
-139;-53
154;-23
231;112
-292;-5
-170;-77
-115;-58
83;-126
49;29
-222;-223
-9;104
19;-52
204;109
106;68
20;113
-262;-96
-167;37
-45;-45
-48;-153
-59;-126
94;-6
-25;69
-103;-145
-79;-247
283;-139
-120;-178
-293;-44
110;207
4;188
-158;-152
-298;36
5;-103
265;51
-185;115
-212;35
237;279
-237;-56
-243;-236
-45;-282
4;-217
-143;-56
-273;-59
278;-205
5;227
-256;-274
100;75
201;271
252;257
-14;-160
-104;19
119;-83
-49;30
172;209
163;183
-105;-3
-258;52
-115;-99
23;-108
-270;126
-153;-270
-164;273
279;-92
-211;193
82;281
-147;-171
52;-278
-3;-153
-246;74
174;-39
150;286
151;122
57;-206
-238;120
126;-61
163;4
288;-256
-256;163
-44;-290
149;164
36;-38
-236;261
118;-283
297;-144
62;-161
150;213
-200;-3
291;163
49;-111
-77;161
-196;-182
29;268
159;-68
190;230
191;200
3;-158
-136;-112
-175;-95
-35;184
153;92
-67;120
-192;30
-229;252
152;-92
-197;125
69;275
229;272
-194;-98
-249;-263
-249;259
91;5
-205;-276
-272;-41
-65;216
269;-81
-25;243
100;188
-108;-30
-138;69
-238;77
24;240
-27;150
-227;-225
-244;-271
128;164
78;97
147;294
-122;-191
74;-250
-101;-220
-11;-178
-95;-201
-125;171
254;162
241;130
265;76
-16;283
33;25
-192;-152
18;54
-291;245
190;254
255;-59
213;77
205;-127
23;-238
253;-284
-216;27
10;-287
-293;-235
-26;-28
-20;-226
-123;8
-240;-263
-276;85
-89;218
-253;-143
114;25
-5;39
-189;294
206;8
-70;-246
-296;-254
262;99
-115;-237
-276;52
-236;60
255;-187
105;236
158;-43
282;131
248;79
71;-69
71;55
75;132
280;-90
173;-16
114;150
175;195
119;-126
264;-132
-80;-250
236;-31
-51;66
-152;-92
164;288
-24;-202
-167;266
259;287
62;264
-145;-139
198;194
156;15
-238;40
173;-59
-36;-17
167;-246
99;184
-93;-94
-276;-269
193;-40
-197;134
-36;150
264;279
-202;-85
82;55
-22;-42
-199;280
-241;12
-279;85
257;112
-130;279
88;80
149;215
-282;-288
43;197
207;281
0;230
239;184
-190;134
-107;-191
-290;-239
100;121
252;-53
-213;249
-169;91
60;-187
-170;190
-49;85
-135;3
-162;200
144;-254
-242;73
-175;-250
-75;212
-291;-270
286;-22
-271;224
-266;-143
-6;66
154;-50
185;238
-196;186
-275;-194
180;297
17;243
117;82
-97;-262
-196;-190
167;-227
143;-291
-124;139
-140;-86
-122;0
297;250
-179;159
-42;85
165;-151
-188;-58
-282;-252
-48;-229
-266;-51
-139;108
102;291
-213;117
30;-155
31;9
-39;-18
149;-94
127;-26
207;16
39;17
206;253
-189;134
-63;27
-59;-196
-277;-19
-48;154
-111;251
267;-71
61;-187
27;-109
221;41
157;-96
210;274
60;221
-203;-61
181;162
59;-288
-175;265
-157;177
121;64
76;-4
88;-291
172;154
46;210
118;275
-67;60
83;-247
0;36
-179;19
64;-109
-37;-72
33;67
-210;95
-232;-98
-179;97
-76;115
-154;-215
-238;-86
73;-216
-106;-62
-136;-176
134;146
-30;135
58;57
-294;190
-178;18
101;84
-69;227
155;258
-90;198
-125;-400
8;-285
227;-285
154;281
-189;154
-207;-123
-137;-235
232;-20
27;-248
190;106
212;223
93;-29
-9;191
153;-93
-195;132
-165;253
-146;-157
-292;-65
-293;-60
150;-242
-75;-76
-242;108
-146;256
38;143
289;290
-82;225
-135;-98
157;-237
19;160
-60;40
-98;114
52;256
42;-129
45;-291
196;-22
-223;-290
208;227
116;169
-87;-266
276;50
-277;-116
-162;-199
-27;262
204;-142
-171;-183
188;39
-77;-58
-150;-398
48;-57
262;154
262;66
203;190
14;-299
50;293
287;292
-93;-143
80;36
-239;101
297;-189
136;60
-216;-239
75;-56
-24;8
145;129
-149;-285
-207;-261
-12;-122
185;-153
16;-207
-156;-250
-105;129
-299;-187
152;129
24;67
222;-250
100;207
126;-220
-238;281
-57;-132
-32;-162
71;-277
-27;112
260;-254
265;255
-250;-13
-36;168
87;42
232;-163
-182;159
-236;-213
170;-266
-295;-262
63;215
251;186
37;-145
-98;-127
213;-299
-251;-130
182;8
52;-60
161;-162
-114;-208
-154;-15
-131;-292
282;180
50;52
-88;129
151;-207
293;266
207;-261
-236;259
140;72
-272;-294
-28;184
-47;103
-88;-211
223;57
260;39
178;-11
198;-3
100;-198
-139;125
139;123
128;253
39;-128
284;-133
-298;64
70;61
177;-57
-155;-280
42;-87
6;21
14;1
-41;235
117;-49
167;-174
252;239
-61;-158
290;-266
-30;86
7;-223
42;-31
-15;-76
57;3
84;-53
39;-162
-250;-237
-162;146
-18;-66
-239;219
-119;-138
299;263
191;163
5;67
190;92
118;-42
215;166
-42;-148
130;-107
-211;-148
285;253
126;204
-217;-115
106;-264
-187;-8
-85;223
-131;88
193;103
-249;254
243;-229
-106;-64
-290;48
-28;219
-165;168
-104;228
149;-292
-244;-282
174;155
-277;-26
-183;79
39;-150
-10;-176
153;-297
211;-173
184;16
-298;81
-235;-280
61;232
165;-216
-125;-22
155;-137
-253;-194
77;-240
77;-121
217;175
-119;180
132;-66
-61;222
6;-257
-163;-128
14;-178
-224;-152
111;-172
104;-80
53;-236
267;118
-189;-293
-177;28
-167;-147
-153;9
-18;-86
-29;243
-54;11
-206;192
-216;288
128;171
-249;-45
-117;-18
18;-242
283;-69
226;-77
274;-287
72;-134
-103;233
-124;-291
-164;-5
-275;216
-122;-61
7;206
131;108
166;-211
-229;-54
-212;5
-241;292
-257;227
-232;47
114;-155
243;42
221;-79
217;45
227;-178
-224;45
-261;249
63;-273
59;-12
-259;-38
-252;299
-50;246
16;-218
171;-234
128;-20
193;-151
29;125
79;67
26;299
-162;-126
37;-2
-39;-130
82;213
-86;141
121;89
-290;-150
284;165
271;-3
199;-276
-284;-174
14;98
56;-192
121;129
20;-240
-90;184
181;283
-275;228
9;219
20;-150
-184;-33
77;-167
-102;-213
276;-134
174;194
7;268
-269;244
162;-253
11;112
264;-182
-52;-231
-72;-11
-127;-51
-57;-160
86;287
121;144
17;-230
-16;-53
253;-178
-155;10
129;236
10;-126
-164;-228
36;168
-125;179
-64;51
122;64
206;146
-270;281
50;-99
52;-157
-210;-182
-68;-268
-107;-87
-153;-231
18;235
-110;-154
-243;192
8;103
122;-94
-179;90
234;48
12;39
-280;-136
55;93
-290;107
-191;250
133;297
257;174
39;-234
-184;96
-112;-67
12;-262
235;-63
-237;-135
262;-254
-271;-293
-288;206
-35;-82
-218;278
54;69
134;-159
120;-163
232;-232
-91;-15
191;258
-38;-128
-241;282
-201;172
-66;215
212;-203
-280;191
236;217
114;194
34;-28
-180;287
298;62
-46;20
35;-141
129;-28
261;256
144;95
106;-12
-257;-287
-113;-27
213;7
48;-298
-200;92
-10;130
-258;-98
-201;1
208;-182
285;151
112;77
-99;-263
171;18
12;-34
-133;-36
-4;217
-154;-139
147;-64
-125;-229
-44;-23
-203;123
202;-44
156;-168
-219;-47
24;-278
-276;191
81;1
60;-139
-4;224
164;-283
-229;-205
-106;-183
-110;7
-137;95
-266;214
-8;-215
287;202
239;291
-290;-132
135;-79
94;-2
-116;80
217;-272
255;0
-299;-107
91;-191
186;-39
77;-153
163;230
240;-117
240;-264
-38;180
211;-252
-281;-189
-175;98
-24;77
-5;231
-90;58
215;-127
-236;-122
151;-41
-213;-173
-132;-289
37;146
-43;247
294;-280
66;-86
-36;-278
141;-109
246;103
-101;254
44;46
-169;69
229;-154
-10;-258
-70;37
133;-222
150;-89
-37;-10
254;162
157;-18
-285;-273
63;225
-175;91
1;279
-6;13
300;4
-5;-238
11;174
45;-124
-234;-180
204;-228
201;122
296;35
-285;-135
18;-266
-24;152
35;144
-69;-3
-73;-24
273;-298
190;9
-103;90
26;258
63;16
186;83
224;42
-91;81
-60;237
76;-24
78;253
283;152
-144;-15
-262;230
-155;122
287;-152
-213;-263
211;210
161;210
155;-150
242;138
195;3
221;-153
28;-30
151;-125
33;-161
42;111
-206;111
-93;296
50;-248
-146;235
70;66
-15;166
-108;-187
252;154
219;-295
138;117
-50;236
-242;11
-75;-98
166;-61
212;-35
265;-79
127;88
175;104
-266;-239
9;-106
28;253
66;-14
-44;-54
126;243
-55;-180
176;-98
-177;-240
-119;265
120;-256
289;-179
139;135
242;-299
231;-152
-143;-221
17;-257
-287;265
-241;117
124;-103
-68;-84
-280;41
62;14
62;-128
-16;-81
275;-186
50;-112
-185;94
105;-12
-148;278
193;-263
-202;-169
-192;80
-120;104
220;1
-79;-177
-209;247
43;-114
-18;-162
-212;88
-88;-200
-160;-298
-122;-299
125;-93
121;74
12;86
-139;182
-116;269
170;-153
186;159
71;294
4;-68
-106;-31
-147;289
-226;-50
221;-4
-130;3
-275;-223
-271;15
84;-261
144;168
181;8
207;144
76;142
101;-199
-103;0
-64;135
-296;31
-296;-247
-60;59
153;-97
4;-121
164;240
228;277
-273;-215
-46;-137
-174;282
-209;1
255;270
34;199
164;-224
-53;-221
141;-252
145;-230
28;-3
246;-111
125;120
-200;260
4;274
24;-47
-76;289
-89;207
-282;-220
-61;210
248;-131
130;-101
-294;84
-117;127
-258;124
231;209
-127;-11
-168;99
-293;-124
-7;279
131;61
169;-24
2;33
-113;-29
197;160
58;48
202;-7
247;-172
-250;151
251;-129
-217;-262
257;267
-222;179
290;-198
190;197
292;212
-293;96
-24;-214
157;229
89;-235
14;-131
-180;-248
112;116
-285;16
104;-220
-90;-220
36;294
47;-95
-202;263
284;-277
-259;-250
240;218
-244;-42
-1;-82
156;-31
-260;-290
-109;262
288;120
-38;244
-16;9
-295;-118
-43;84
51;265
109;-167
0;-2
-222;-185
-139;157
243;36
-251;245
87;-128
135;-77
69;8
-6;-84
-72;60
147;259
204;42
-104;73
226;-124
224;-78
-108;127
-197;-199
-226;159
216;227
130;261
264;-3
-54;-235
197;21
-117;2
-290;114
-93;286
205;-291
-186;-109
-164;-254
-255;-36
-63;10
260;-79
-197;-221
-205;-271
-111;294
-211;29
13;95
-159;-271
13;16
149;22
-11;4
269;185
31;-224
-223;48
-46;149
-199;-8
268;149
102;5
-267;-136
-163;25
-10;-104
240;-13
-249;274
218;-13
272;-12
-170;30
274;-295
-47;-299
-160;-114
284;299
-184;106
-261;181
-114;213
-213;19
211;-102
-26;281
-157;-233
-76;-266
53;-171
-29;269
142;-85
158;-26
40;265
-40;204
293;194
203;101
153;163
22;229
82;-284
-286;175
-180;-107
-201;-35
62;-55
152;-20
162;-1
-25;199
176;185
146;-172
156;38
-219;-259
-259;204
-197;153
-100;-82
-131;63
-127;30
-134;-227
-115;-169
-127;-236
-290;-289
-163;96
119;260
-209;242
259;-63
204;-135
-5;159
-111;-146
30;266
-240;-126
279;-300
-36;-213
57;-290
-82;72
275;171
164;193
243;-169
-197;-51
-244;200
-150;-203
22;255
110;-289
