95;51;102;112
83;108;97;72
142;48;83;87
105;69;49;137
114;96;66;84
61;119;61;119
136;77;103;44
40;140;40;140
133;94;11;122
80;30;107;143
18;162;18;162
52;52;59;197
53;135;73;99
85;33;95;147
45;82;87;146
43;144;82;91
108;140;147;18
12;77;31;240
44;136;44;136
123;149;45;43
38;64;142;116
93;87;93;87
103;76;104;77
60;120;77;103
113;87;67;93
30;73;150;107
98;72;82;108
73;107;73;107
20;119;160;61
88;92;11;169
31;149;49;131
91;89;91;89
67;12;59;222
21;159;21;159
61;62;119;118
89;91;89;91
17;163;17;163
103;77;103;77
91;60;85;124
88;41;92;139
69;40;140;111
112;133;19;96
91;89;91;89
10;10;170;170
85;95;82;98
96;84;76;104
144;30;31;155
35;145;35;145
113;67;70;110
108;72;108;72
115;114;66;65
103;77;103;77
12;168;12;168
105;84;50;121
20;160;101;79
64;116;108;72
67;113;67;113
34;146;34;146
104;66;76;114
56;124;56;124
22;158;59;121
53;40;127;140
170;116;64;10
100;84;80;96
91;89;83;97
91;89;91;89
66;131;122;41
123;85;134;18
133;52;68;107
34;115;129;82
118;104;96;42
106;74;106;74
151;47;133;29
57;123;57;123
66;97;83;114
58;16;57;229
124;23;54;159
95;83;30;152
76;104;76;104
38;59;108;155
92;88;92;88
32;80;148;100
100;66;111;83
104;76;53;127
87;93;87;93
75;19;105;161
66;30;12;252
116;39;141;64
18;162;18;162
106;102;57;95
127;89;93;51
114;82;112;52
142;52;103;63
81;57;123;99
120;104;72;64
45;87;135;93
133;73;11;143
158;32;148;22
76;104;76;104
61;75;117;107
110;38;142;70
104;46;23;187
103;77;103;77
28;12;152;168
72;108;118;62
79;101;40;140
76;27;153;104
12;91;25;232
32;65;59;204
126;73;107;54
117;63;67;113
81;99;32;148
143;73;10;134
126;74;106;54
21;159;21;159
132;15;33;180
94;86;94;86
64;116;64;116
10;170;10;170
23;73;157;107
48;124;98;90
86;67;90;117
123;34;146;57
34;146;34;146
62;137;100;61
74;106;74;106
84;96;60;120
105;62;75;118
31;149;31;149
140;10;109;101
50;29;130;151
64;116;64;116
22;93;48;197
38;111;142;69
79;124;59;98
38;26;69;227
50;76;20;214
77;88;70;125
134;93;87;46
67;30;113;150
97;83;19;161
70;110;70;110
33;147;22;158
46;61;49;204
139;105;93;23
105;75;105;75
125;85;95;55
135;24;33;168
65;13;77;205
102;142;33;83
64;116;64;116
110;70;70;110
121;18;36;185
35;138;41;146
39;22;141;158
93;87;93;87
46;134;46;134
100;129;108;23
118;62;118;62
50;43;130;137
72;43;108;137
135;86;14;125
66;65;115;114
34;55;146;125
52;128;52;128
41;98;139;82
107;83;20;150
83;15;97;165
13;167;14;166
137;59;61;103
79;32;101;148
81;126;49;104
131;126;48;55
79;38;142;101
87;60;104;109
84;85;59;132
128;143;144;138
129;80;57;94
51;129;27;153
106;27;104;123
159;113;67;21
83;97;83;97
32;32;71;225
111;69;111;69
12;168;12;168
88;33;38;201
143;66;131;20
99;81;108;72
128;49;36;147
32;21;53;254
40;120;118;82
99;106;81;74
23;59;157;121
20;96;107;137
61;119;21;159
90;90;102;78
29;151;29;151
93;87;68;112
32;72;148;108
112;93;68;87
77;103;77;103
107;27;40;186
106;74;58;122
111;70;69;110
62;14;15;269
141;14;166;39
16;164;58;122
52;128;70;110
56;28;27;249
54;104;104;98
113;67;113;67
107;73;107;73
22;92;41;205
140;67;81;72
98;80;82;100
77;112;48;123
78;54;102;126
26;39;72;223
79;117;77;87
15;106;50;189
110;56;37;157
34;146;34;146
72;78;76;134
65;115;65;115
140;112;144;124
110;70;25;155
11;169;113;67
72;29;108;151
114;29;66;151
170;109;71;10
76;114;107;63
50;130;50;130
27;27;37;269
49;53;131;127
98;40;149;73
50;27;145;138
44;112;60;144
13;167;13;167
110;87;50;113
126;79;59;96
135;60;120;45
62;93;118;87
67;132;25;136
76;19;104;161
101;17;79;163
112;122;110;16
28;26;14;292
72;139;48;101
86;40;94;140
53;105;35;167
72;108;10;170
156;106;74;24
102;33;78;147
92;88;92;88
107;43;30;180
10;17;31;302
77;70;103;110
13;42;67;238
51;129;51;129
102;78;102;78
145;39;87;89
53;118;131;58
53;127;53;127
44;129;65;122
83;11;113;153
147;23;50;140
92;51;102;115
44;136;44;136
138;124;82;16
148;127;105;46
32;148;32;148
80;40;100;140
110;89;70;91
47;133;47;133
13;106;167;74
70;110;70;110
48;141;72;99
86;23;77;174
87;90;109;74
103;39;77;141
61;76;61;162
123;31;28;178
132;30;24;174
88;92;28;152
19;34;62;245
11;86;117;146
78;36;102;144
83;97;83;97
34;146;46;134
100;80;33;147
70;119;23;148
29;151;29;151
134;34;75;117
77;83;86;114
68;112;68;112
36;93;144;87
11;112;108;129
27;153;99;81
100;80;100;80
38;33;142;147
64;116;64;116
136;70;80;74
58;122;58;122
41;139;41;139
19;64;128;149
113;30;150;67
134;141;80;5
43;137;43;137
51;14;101;194
84;96;84;96
11;169;31;149
112;23;21;204
58;60;122;120
52;96;128;84
90;90;90;90
108;72;108;72
111;44;69;136
43;93;137;87
13;167;69;111
144;95;85;36
32;23;131;174
58;94;101;107
37;143;37;143
77;47;132;104
109;71;109;71
76;104;76;104
83;97;77;103
31;132;86;111
22;158;22;158
14;70;166;110
101;103;79;77
26;154;10;170
68;63;113;116
45;94;135;86
97;83;97;83
64;54;52;190
78;102;78;102
61;120;17;162
35;11;67;247
106;84;98;72
48;31;84;197
109;33;37;181
83;17;148;112
36;58;144;122
63;117;63;117
44;49;136;131
163;22;158;17
118;146;128;59
47;23;54;236
56;71;132;101
166;55;125;14
115;107;65;73
71;139;79;71
57;123;57;123
47;93;109;111
16;12;33;299
154;119;61;26
127;74;102;57
53;127;91;89
15;165;15;165
81;93;99;87
168;82;98;12
97;60;50;153
36;127;116;81
44;90;85;141
103;48;77;132
113;129;141;102
52;128;52;128
51;124;147;38
69;36;111;144
57;26;123;154
78;25;155;102
115;72;65;108
137;47;84;92
83;97;36;144
85;128;104;43
111;75;79;95
14;79;166;101
86;31;83;160
92;132;137;123
63;106;74;117
87;90;32;151
99;81;43;137
156;100;80;24
103;89;77;91
14;15;98;233
20;71;160;109
96;103;77;84
108;72;108;72
74;106;74;106
24;120;79;137
14;166;97;83
120;148;80;12
140;76;104;40
60;53;122;125
100;28;36;196
23;157;23;157
67;113;67;113
92;44;122;102
162;78;102;18
49;143;133;35
16;70;36;238
51;93;129;87
67;28;113;152
91;28;136;105
12;62;168;118
88;79;101;92
34;20;131;175
56;128;146;30
11;68;127;154
120;63;117;60
16;37;97;210
95;85;83;97
12;98;141;109
41;112;139;68
139;58;126;37
114;104;25;117
74;106;41;139
118;64;62;116
148;57;98;57
11;67;109;173
135;33;42;150
26;48;48;238
115;17;50;178
93;47;87;133
12;168;12;168
57;113;123;67
11;38;23;288
46;66;149;99
40;140;40;140
36;144;36;144
116;64;93;87
71;85;109;95
56;46;116;142
55;14;57;234
102;95;123;40
90;99;125;46
69;111;69;111
40;41;46;233
28;152;28;152
148;84;34;94
105;12;89;154
16;28;164;152
95;85;95;85
115;25;155;65
112;69;111;68
97;83;115;65
28;40;77;215
23;157;23;157
116;64;116;64
111;41;148;60
100;80;100;80
30;83;61;186
75;27;105;153
96;49;84;131
29;151;29;151
30;81;79;170
53;127;53;127
35;95;145;85
93;96;87;84
67;32;148;113
114;95;149;2
124;145;63;28
49;131;59;121
28;144;126;62
62;20;118;160
110;39;141;70
21;85;66;188
103;111;77;69
21;119;57;163
66;57;74;163
148;103;148;101
107;73;107;73
66;119;85;90
78;124;16;142
92;82;98;88
91;29;64;176
105;61;119;75
96;10;84;170
37;80;143;100
102;54;126;78
66;141;20;133
101;62;38;159
113;36;67;144
63;97;83;117
46;134;46;134
80;33;43;204
16;164;16;164
78;113;47;122
51;81;129;99
74;106;74;106
64;17;100;179
34;94;95;137
65;115;65;115
93;87;93;87
35;89;46;190
84;14;40;222
12;168;12;168
110;38;70;142
86;10;73;191
69;111;69;111
115;79;57;109
45;135;92;88
82;98;82;98
73;118;51;118
87;93;87;93
81;116;111;52
74;31;143;112
104;42;15;199
122;146;76;16
81;27;99;153
88;41;92;139
33;147;33;147
108;72;104;76
89;101;110;60
13;16;101;230
86;89;91;94
22;158;58;122
103;32;55;170
66;124;73;97
101;79;101;79
28;86;152;94
137;75;66;82
64;56;78;162
91;89;27;153
80;100;80;100
22;158;16;164
116;64;116;64
38;39;142;141
101;34;79;146
23;110;131;96
67;104;113;76
88;58;136;78
56;91;93;120
45;135;45;135
85;62;95;118
40;11;140;169
13;167;13;167
64;104;76;116
14;14;166;166
36;37;144;143
50;92;88;130
78;102;78;102
117;149;108;100
93;82;87;98
60;120;60;120
36;13;144;167
141;99;108;12
72;44;136;108
98;74;123;65
110;95;55;100
83;97;80;100
134;50;130;46
79;122;63;96
95;85;95;85
31;149;31;149
24;156;93;87
43;16;137;164
49;127;102;82
90;97;92;81
142;89;91;38
65;52;115;128
31;149;31;149
95;64;52;149
82;98;82;98
87;93;87;93
22;109;158;71
103;77;103;77
112;11;120;117
11;31;169;149
83;38;142;97
148;141;60;11
10;73;170;107
26;55;91;188
116;47;64;133
80;85;100;95
57;89;98;116
81;25;96;158
75;38;78;169
70;110;53;127
102;88;92;78
97;24;83;156
88;52;128;92
65;40;140;115
20;91;160;89
17;163;17;163
87;86;93;94
54;126;31;149
112;32;56;160
133;68;112;47
16;68;164;112
91;89;63;117
71;111;109;69
110;94;142;14
88;140;68;64
97;51;129;83
91;95;110;64
58;125;112;65
99;67;148;46
87;133;57;83
76;147;69;68
44;136;80;100
77;45;50;188
53;127;53;127
118;62;118;62
143;104;76;37
143;71;109;37
93;41;139;87
73;58;69;160
90;128;112;30
101;89;79;91
95;85;95;85
57;123;101;79
44;55;145;116
133;80;123;24
72;143;19;126
105;11;62;182
127;116;119;138
65;115;111;69
105;112;128;15
63;99;81;117
64;78;116;102
77;103;77;103
132;113;100;15
56;51;124;129
90;143;17;110
25;19;88;228
67;145;148;14
73;22;158;107
104;76;104;76
20;160;20;160
74;113;63;110
52;128;70;110
110;60;21;169
148;15;165;32
26;154;118;62
136;65;115;44
100;131;122;7
81;99;54;126
110;72;12;166
54;126;54;126
56;17;124;163
37;15;143;165
47;84;133;96
64;116;103;77
66;114;66;114
78;102;78;102
115;29;151;65
111;66;31;152
30;19;125;186
131;149;58;22
128;18;113;101
103;149;84;24
59;54;85;162
119;75;115;51
117;63;117;63
70;126;22;142
40;140;40;140
38;71;142;109
116;64;41;139
67;131;64;98
104;54;15;187
17;111;39;193
67;42;101;150
122;110;19;109
20;104;125;111
27;153;27;153
145;129;33;53
108;76;72;104
61;111;69;119
128;56;12;164
94;90;90;86
111;69;111;69
34;146;34;146
114;123;70;53
138;26;138;58
102;21;126;111
52;128;52;128
116;85;64;95
12;168;12;168
106;74;106;74
25;155;24;156
148;78;15;119
38;142;38;142
126;54;33;147
18;74;162;106
87;93;100;80
96;73;84;107
114;66;114;66
79;111;14;156
160;42;138;20
75;105;20;160
106;102;74;78
23;66;157;114
73;104;107;76
36;144;41;139
29;151;29;151
102;78;102;78
145;70;46;99
115;42;65;138
10;63;170;117
105;101;146;8
59;121;108;72
47;133;47;133
141;11;25;183
94;34;86;146
61;77;119;103
32;35;148;145
50;28;38;244
64;52;131;113
34;60;146;120
40;27;33;260
71;36;109;144
112;32;68;148
90;124;29;117
110;146;104;90
72;66;149;73
10;170;10;170
64;19;82;195
69;80;15;196
106;74;106;74
46;21;134;159
105;13;167;75
54;126;54;126
74;32;68;186
79;84;101;96
57;123;57;123
32;148;66;114
82;46;30;202
139;130;146;38
72;77;88;123
14;74;82;190
102;78;119;61
112;67;94;87
64;15;142;139
101;79;101;79
123;101;79;57
159;52;128;21
84;39;96;141
20;100;160;80
122;79;91;68
45;64;53;198
14;166;11;169
95;85;95;85
47;116;133;64
71;45;109;135
63;11;117;169
140;107;73;40
43;51;137;129
18;54;124;164
93;54;59;154
66;31;114;149
38;70;147;105
117;63;117;63
40;15;140;165
106;74;106;74
33;147;33;147
130;71;109;50
116;106;127;11
37;106;143;74
58;83;87;132
24;156;24;156
141;52;99;68
38;99;135;88
104;90;90;76
77;103;77;103
91;74;127;68
144;18;162;36
42;75;43;200
121;26;148;65
37;143;37;143
40;49;113;158
47;24;44;245
119;11;169;61
67;113;110;70
92;88;87;93
75;54;105;126
25;101;155;79
67;88;143;62
29;56;23;252
21;128;68;143
50;130;50;130
101;79;85;95
13;31;132;184
41;139;41;139
85;95;85;95
146;32;101;81
111;28;66;155
70;110;70;110
73;106;107;74
117;26;154;63
141;51;59;109
127;35;146;52
108;96;108;48
58;122;58;122
21;159;21;159
99;79;66;116
60;139;12;149
31;22;149;158
86;121;68;85
39;131;22;168
116;69;64;111
51;129;101;79
129;82;138;11
17;103;110;130
29;73;151;107
33;11;147;169
166;114;66;14
108;72;108;72
65;117;115;63
31;37;62;230
85;75;98;102
34;146;34;146
84;96;61;119
36;144;36;144
13;142;10;195
133;61;107;59
38;12;100;210
27;153;27;153
101;90;79;90
85;91;46;138
20;160;20;160
131;51;72;106
66;33;147;114
43;137;82;98
141;103;113;3
25;155;78;102
70;110;70;110
19;161;19;161
99;81;99;81
91;61;88;120
48;132;48;132
61;63;119;117
73;106;107;74
30;97;15;218
62;84;90;124
40;112;93;115
70;61;119;110
117;63;117;63
48;103;101;108
32;148;42;138
74;140;71;75
82;112;139;27
138;46;28;148
67;57;133;103
118;57;62;123
86;94;86;94
65;78;115;102
16;29;164;151
85;73;41;161
83;88;88;101
120;124;46;70
114;66;114;66
116;117;64;63
89;136;27;108
40;140;40;140
18;115;162;65
132;80;116;32
17;104;132;107
36;17;144;163
37;143;32;148
28;36;152;144
101;79;11;169
110;43;70;137
50;130;50;130
22;67;143;128
39;71;15;235
132;57;71;100
133;84;96;47
80;82;100;98
132;12;90;126
90;90;38;142
50;130;133;47
69;132;28;131
147;39;94;80
26;154;11;169
46;134;46;134
103;70;77;110
26;154;26;154
76;121;104;59
117;38;93;112
163;26;154;17
75;105;118;62
86;53;144;77
83;97;83;97
70;133;111;46
101;76;48;135
17;163;24;156
142;41;123;54
153;78;102;27
83;35;145;97
39;51;141;129
47;53;15;245
29;151;15;165
89;80;100;91
65;115;65;115
149;61;119;31
70;110;36;144
94;29;86;151
111;148;136;122
96;11;84;169
145;31;122;62
11;169;11;169
109;16;164;71
128;126;126;112
31;149;31;149
144;120;57;39
19;138;123;80
74;65;70;151
92;40;88;140
71;72;109;108
20;160;20;160
55;40;13;252
105;52;28;175
79;101;21;159
128;142;136;92
102;135;101;22
94;74;86;106
106;70;115;69
28;34;66;232
133;58;122;47
32;106;30;192
111;20;76;153
28;152;69;111
60;120;60;120
116;64;82;98
100;34;80;146
66;114;66;114
94;77;103;86
69;71;59;161
126;110;70;54
67;49;24;220
45;33;48;234
58;59;54;189
113;112;67;68
42;60;47;211
30;81;150;99
14;140;43;163
48;66;138;108
25;100;155;80
47;134;25;154
48;81;132;99
18;162;70;110
159;64;116;21
95;101;34;130
59;76;121;104
54;71;66;169
75;105;82;98
79;62;106;113
117;63;103;77
96;74;112;78
66;56;122;116
51;55;74;180
19;161;19;161
78;79;101;102
49;77;13;221
92;88;69;111
141;39;45;135
54;14;126;166
42;138;41;139
142;12;46;160
126;96;60;78
53;15;101;191
42;39;138;141
111;69;111;69
76;41;20;223
32;148;32;148
14;21;166;159
91;89;91;89
37;143;37;143
120;19;161;60
144;57;52;107
104;76;104;76
121;112;68;59
51;129;51;129
13;167;75;105
125;130;88;17
101;26;118;115
53;24;127;156
132;58;146;24
27;153;27;153
80;100;80;100
69;67;113;111
48;84;132;96
71;109;71;109
111;44;72;133
140;84;72;64
35;85;145;95
46;70;134;110
74;132;139;15
23;97;157;83
105;79;28;148
44;117;37;162
60;120;60;120
91;50;115;104
28;152;45;135
44;136;97;83
39;105;47;169
46;134;114;66
55;48;125;132
119;61;119;61
69;111;69;111
129;66;72;93
68;103;121;68
77;103;77;103
71;109;41;139
25;116;70;149
146;116;46;52
167;76;104;13
33;147;109;71
67;31;149;113
70;57;110;123
23;145;75;117
101;67;25;167
10;170;10;170
23;18;157;162
39;62;141;118
20;160;20;160
45;135;45;135
19;68;103;170
70;67;113;110
90;90;90;90
109;30;125;96
101;79;101;79
37;117;143;63
89;126;93;52
111;61;69;119
106;74;106;74
48;18;132;162
33;63;147;117
42;138;83;97
133;25;105;97
73;27;61;199
60;120;27;153
89;129;69;73
94;53;127;86
64;124;96;76
94;86;94;86
117;32;63;148
115;112;35;98
115;55;149;41
73;21;66;200
43;137;43;137
41;139;41;139
12;29;168;151
75;39;121;125
140;108;31;81
55;130;99;76
65;140;32;123
40;140;40;140
119;27;61;153
76;39;49;196
36;144;41;139
125;141;124;95
22;158;23;157
48;148;106;58
57;112;123;68
107;73;107;73
111;69;76;104
15;98;59;188
54;126;54;126
119;61;119;61
122;74;137;27
60;16;54;230
64;28;142;126
75;105;75;105
38;13;66;243
63;20;160;117
13;167;13;167
134;57;13;156
154;36;144;26
111;44;58;147
71;109;71;109
94;16;114;136
104;61;63;132
136;60;134;30
130;120;102;8
109;58;141;52
75;129;122;34
50;82;44;184
29;151;29;151
163;118;62;17
34;95;101;130
84;96;110;70
92;88;92;88
23;157;23;157
101;79;79;101
80;48;100;132
11;61;169;119
132;101;121;6
83;97;56;124
94;104;65;97
33;70;135;122
20;160;105;75
70;34;110;146
96;52;84;128
36;31;49;244
137;105;39;79
115;65;115;65
24;156;24;156
107;22;115;116
24;156;24;156
103;80;77;100
100;77;80;103
68;101;135;56
36;93;144;87
81;108;62;109
107;99;85;69
101;79;59;121
76;104;17;163
76;117;63;104
51;99;135;75
96;110;136;18
77;103;77;103
100;79;133;48
125;72;14;149
115;93;127;25
106;122;70;62
74;106;42;138
126;102;39;93
107;58;122;73
76;104;55;125
38;142;38;142
105;75;105;75
48;132;48;132
123;17;38;182
25;39;155;141
36;43;115;166
77;49;103;131
40;101;140;79
48;31;85;196
77;126;68;89
144;92;39;85
109;71;109;71
98;82;98;82
134;141;14;71
40;140;40;140
73;107;73;107
101;15;79;165
108;97;111;44
102;144;131;88
148;56;92;64
75;46;94;145
96;84;96;84
54;66;100;140
119;61;88;92
49;17;131;163
41;139;62;118
79;101;79;101
14;81;22;243
101;79;101;79
118;78;62;102
53;127;53;127
63;106;124;67
19;59;14;268
135;97;24;104
95;26;85;154
35;89;145;91
104;11;76;169
97;35;53;175
107;73;107;73
32;148;32;148
12;55;168;125
66;114;66;114
31;149;31;149
26;112;19;203
82;78;98;102
81;97;46;136
67;113;67;113
58;16;122;164
33;107;147;73
111;47;133;69
79;101;54;126
12;99;168;81
29;60;151;120
97;126;122;15
12;23;72;253
25;155;25;155
57;45;123;135
52;131;85;92
53;60;127;120
18;88;162;92
62;118;62;118
36;105;147;72
93;62;41;164
116;64;116;64
94;86;94;86
39;141;39;141
136;21;33;170
106;74;53;127
26;36;88;210
72;103;108;77
117;79;101;63
55;125;55;125
152;59;121;28
92;88;92;88
50;57;130;123
93;90;87;90
94;115;86;65
74;38;147;101
76;44;12;228
82;141;54;83
39;89;54;178
70;65;110;115
38;101;148;73
141;106;146;92
110;94;70;86
93;110;87;70
30;150;30;150
68;128;80;84
32;74;68;186
149;55;120;36
53;55;98;154
50;59;39;212
164;32;148;16
33;147;102;78
48;28;22;262
111;58;69;122
128;69;94;69
26;147;39;148
115;65;115;65
102;49;131;78
15;165;64;116
57;87;43;173
100;76;104;80
103;95;77;85
29;12;151;168
117;63;77;103
47;99;15;199
46;83;134;97
61;48;132;119
143;115;124;34
100;11;80;169
108;110;33;109
130;127;54;49
104;54;126;76
134;64;116;46
134;54;126;46
30;51;54;225
83;97;83;97
106;32;149;73
95;79;85;101
61;136;19;144
49;105;39;167
62;75;105;118
139;115;30;76
127;107;61;65
87;87;93;93
93;142;92;33
77;103;77;103
14;35;58;253
28;54;152;126
61;119;61;119
11;169;11;169
113;67;17;163
75;103;77;105
25;88;78;169
82;79;72;127
58;99;122;81
43;137;43;137
19;136;28;177
24;156;65;115
12;168;12;168
105;71;109;75
107;69;57;127
67;113;67;113
118;90;62;90
102;108;113;37
66;114;66;114
39;71;141;109
86;108;80;86
27;70;153;110
20;100;160;80
119;14;34;193
101;51;79;129
30;150;30;150
30;120;144;66
135;27;153;45
91;70;86;113
143;116;68;33
164;98;82;16
83;97;83;97
57;144;60;99
70;57;110;123
27;153;27;153
106;54;126;74
108;28;72;152
142;64;116;38
70;110;70;110
39;29;141;151
65;80;100;115
47;34;67;212
59;121;59;121
24;156;24;156
26;120;10;204
27;112;153;68
73;148;82;57
72;56;129;103
53;127;53;127
113;15;45;187
91;95;85;89
15;43;165;137
19;119;92;130
98;82;98;82
45;118;135;62
65;46;126;123
76;25;48;211
21;84;159;96
68;112;68;112
30;59;122;149
82;94;33;151
47;29;119;165
87;113;93;67
67;89;37;167
