11;66;99
85;24;72
26;48;96
40;16;64
41;18;81
91;48;96
64;48;96
11;66;99
22;28;98
62;73;18
26;18;81
11;66;99
36;16;64
15;48;96
39;16;64
79;24;72
84;18;81
13;18;81
88;28;98
24;18;81
20;24;72
46;28;98
60;18;81
20;48;96
12;18;81
18;16;64
15;74;75
72;28;98
46;82;17
58;48;96
54;18;81
67;88;14
92;62;10
59;24;72
72;48;96
67;24;72
24;18;81
11;66;99
28;24;72
43;96;12
26;24;72
21;18;81
25;75;17
48;81;22
19;24;72
50;28;98
48;24;72
45;18;81
10;79;30
95;88;20
11;66;99
14;98;83
31;24;72
11;66;99
51;94;40
99;28;98
71;48;96
48;28;98
68;16;64
21;24;72
22;28;98
82;16;64
35;24;72
73;18;81
13;18;81
11;66;99
11;66;99
59;16;64
11;66;99
65;18;81
67;48;96
71;16;64
11;66;99
11;66;99
30;48;96
21;28;98
12;97;91
22;16;64
15;85;80
11;66;99
68;16;64
98;28;98
66;83;12
28;96;55
62;28;98
11;66;99
65;18;81
39;93;44
19;48;11
77;89;24
42;96;18
36;48;96
57;16;64
24;16;64
84;24;72
51;97;14
53;48;96
30;50;14
87;28;98
22;16;64
86;24;72
11;66;99
98;48;96
63;48;96
33;16;64
87;48;96
27;97;84
89;24;72
83;94;23
12;70;71
84;48;96
36;57;13
11;66;99
83;18;81
66;16;64
88;18;81
37;28;98
41;48;96
51;16;64
28;16;64
99;48;96
19;72;61
65;28;98
11;66;99
11;28;98
64;28;98
11;66;99
11;66;99
17;85;41
13;18;81
11;28;98
23;76;34
33;28;98
18;99;99
30;16;64
49;18;81
22;48;96
50;62;16
24;87;11
21;48;96
34;94;46
14;82;57
58;24;72
68;48;96
61;48;96
85;16;64
11;66;99
11;66;99
67;16;64
88;28;98
40;24;72
14;28;98
11;66;99
43;89;41
16;24;72
47;83;36
72;18;81
36;28;98
67;90;11
75;82;19
34;16;64
69;48;96
34;18;81
93;18;81
12;18;81
12;24;72
17;66;32
60;18;81
85;48;96
31;16;64
25;24;72
11;66;99
14;48;96
72;28;98
11;62;48
11;66;99
19;86;74
22;24;72
18;28;98
10;80;62
71;28;98
11;66;99
39;28;98
37;18;81
65;18;81
11;66;99
49;48;96
21;28;98
57;16;64
71;24;72
11;66;99
29;24;72
25;48;96
11;66;99
51;24;72
94;24;72
27;24;72
11;66;99
79;28;98
20;18;81
86;28;98
11;66;99
11;66;99
48;24;72
11;66;99
59;16;64
11;66;99
74;16;64
46;16;64
38;24;72
16;75;81
12;90;85
81;28;98
44;48;96
87;18;81
90;28;98
81;24;72
81;18;81
11;66;99
17;85;76
20;58;26
85;16;64
70;16;64
16;28;98
28;83;23
44;16;64
46;48;96
11;66;99
97;48;96
79;24;72
29;75;42
33;18;81
47;16;64
11;66;99
12;16;64
19;68;60
27;81;19
11;66;99
16;16;64
11;66;99
47;28;98
45;77;14
82;16;64
51;24;72
37;18;81
10;18;81
64;48;96
11;66;99
50;95;11
48;18;81
91;28;98
73;98;21
23;16;64
11;66;99
49;71;20
47;18;81
56;16;64
62;18;81
27;16;64
73;84;23
43;28;98
11;66;99
76;48;96
94;24;72
11;66;99
37;16;64
12;28;98
89;28;98
11;66;99
24;48;96
64;48;96
11;91;13
46;18;81
50;16;64
85;28;98
15;75;66
58;18;81
71;16;64
69;16;64
16;66;50
21;52;24
11;66;99
61;16;64
54;16;64
94;16;64
33;18;81
54;48;96
68;28;98
90;24;72
38;24;72
26;28;98
96;48;96
11;66;99
29;98;59
25;16;64
74;28;98
18;16;64
14;28;98
70;24;72
28;28;98
21;78;58
24;24;72
40;57;15
67;98;14
11;66;99
23;48;96
45;16;64
64;28;98
55;16;64
82;16;64
15;82;88
33;92;29
43;28;98
50;18;81
38;71;19
22;58;25
62;28;98
47;24;72
53;24;72
14;28;98
57;24;72
74;48;96
70;73;10
32;18;81
57;24;72
44;70;13
40;18;81
61;16;64
22;16;64
18;28;98
96;18;81
13;48;96
35;16;64
44;24;72
38;53;11
28;28;98
16;16;64
55;16;64
40;18;81
80;28;98
11;66;99
74;48;96
57;24;72
55;87;19
15;24;72
74;28;98
11;66;99
67;28;98
11;66;99
11;66;99
75;16;64
82;18;81
48;48;96
87;48;96
47;18;81
12;24;72
32;16;64
10;98;86
39;28;98
47;28;98
11;66;99
22;45;11
58;78;26
55;16;64
75;18;81
98;18;81
63;16;64
30;16;64
71;28;98
25;94;19
33;24;72
11;66;99
46;24;72
52;18;81
11;66;99
62;28;98
11;66;99
47;28;98
22;16;64
24;16;64
32;24;72
60;28;98
26;18;81
10;24;72
24;48;96
97;48;96
10;18;81
70;24;72
12;18;81
43;18;81
64;16;64
76;24;72
48;28;98
90;24;72
98;48;96
90;76;11
84;28;98
11;66;99
37;18;81
10;24;72
28;24;72
11;66;99
19;24;72
64;18;81
10;27;16
37;54;17
91;48;96
39;48;96
83;28;98
91;18;81
11;66;99
71;18;81
78;28;98
32;67;23
55;16;64
11;16;64
52;48;96
32;76;33
44;24;72
23;16;64
65;94;22
11;66;99
90;28;98
84;48;96
38;48;96
24;24;72
37;28;98
53;18;81
47;24;72
11;66;99
77;48;96
59;83;22
20;48;96
92;24;72
97;24;72
11;66;99
38;86;23
41;16;64
16;48;96
25;18;81
72;48;96
83;18;81
18;48;96
65;24;72
29;18;81
11;66;99
39;16;64
65;28;98
37;24;72
57;16;64
14;54;38
69;24;72
58;18;81
35;99;64
42;24;72
59;28;98
11;66;99
24;85;13
95;18;81
18;83;19
51;28;98
75;93;25
11;28;98
58;88;30
11;66;99
11;66;99
11;66;99
76;18;81
73;16;64
67;77;12
61;24;72
25;92;27
64;82;18
26;99;40
61;28;98
74;18;81
89;18;81
11;66;99
68;24;72
48;49;11
38;18;81
11;66;99
56;48;96
88;98;17
46;48;96
18;28;98
11;28;98
64;18;81
11;66;99
11;66;99
20;24;72
68;28;98
11;66;99
81;18;81
30;18;81
38;16;64
15;28;98
98;98;22
17;28;98
48;89;13
92;16;64
61;28;98
68;28;98
52;16;64
14;99;25
32;16;64
64;28;98
11;66;99
27;18;81
80;16;64
11;66;99
14;68;25
39;48;96
96;84;18
70;16;64
18;64;10
90;28;98
88;18;81
69;73;12
30;16;64
56;99;25
40;48;96
89;48;96
12;64;45
75;48;96
30;95;37
15;48;96
43;48;96
88;28;98
11;66;99
48;48;96
17;24;72
22;16;64
23;16;64
69;24;72
11;66;99
38;93;29
86;18;81
49;28;98
45;97;33
22;48;96
70;18;81
75;92;27
34;18;81
11;66;99
30;48;96
89;24;72
78;16;64
82;48;96
65;16;64
79;48;96
24;28;98
14;48;96
63;83;23
67;24;72
31;18;81
94;24;72
19;75;48
10;18;81
11;66;99
78;48;96
10;78;63
93;18;81
11;66;99
11;69;82
43;16;64
98;16;64
91;28;98
18;97;84
15;16;64
81;28;98
72;97;30
95;84;12
44;18;81
30;48;96
24;79;29
11;24;72
98;48;96
53;24;72
11;66;99
47;28;98
24;28;98
78;18;81
19;16;64
12;54;27
44;24;72
40;48;96
11;66;99
53;24;72
93;48;96
27;80;18
59;48;96
87;24;72
56;16;64
25;18;81
46;48;96
32;24;72
86;24;72
19;49;25
49;16;64
63;48;96
11;66;99
67;74;13
11;66;99
84;18;81
20;59;29
50;73;17
69;90;10
17;48;96
64;18;81
46;28;98
44;48;96
31;24;72
96;16;64
93;16;64
13;87;10
33;24;72
46;24;72
37;48;96
95;48;96
89;48;96
11;66;99
84;24;72
48;91;37
25;18;81
64;88;12
18;50;17
37;24;72
48;24;72
65;48;96
11;66;99
11;66;99
89;24;72
56;16;64
44;28;98
74;18;81
36;74;21
68;24;72
76;24;72
25;75;28
24;16;64
83;16;64
10;16;64
11;66;99
66;24;72
29;55;14
57;28;98
44;97;17
46;24;72
98;18;81
50;48;96
15;61;31
57;16;64
64;92;10
11;66;99
67;16;64
55;24;72
52;75;15
34;18;81
12;24;72
11;66;99
74;16;64
98;16;64
77;16;64
13;78;50
68;24;72
17;81;17
11;66;99
44;48;96
16;28;98
69;90;16
98;48;96
11;66;99
11;66;99
63;18;81
28;48;96
93;48;96
63;16;64
16;72;15
19;97;17
26;24;72
59;24;72
39;28;98
60;18;81
74;28;98
69;62;10
80;28;98
71;16;64
23;16;64
24;48;96
75;28;98
91;18;81
34;90;13
41;48;96
55;16;64
11;66;99
12;98;61
95;18;81
47;18;81
58;24;72
54;24;72
30;96;41
74;18;81
29;16;64
88;93;10
52;48;96
79;97;28
57;16;64
90;18;81
47;28;98
36;18;81
91;16;64
78;18;81
51;24;72
19;52;17
77;24;72
24;28;98
11;99;11
63;16;64
48;48;96
25;48;96
65;91;11
35;24;72
59;28;98
32;90;33
19;63;50
36;28;98
11;66;99
24;90;83
66;16;64
77;48;96
18;95;45
41;16;64
15;28;98
11;66;99
45;28;98
27;66;40
89;16;64
83;28;98
19;98;48
15;73;63
11;87;34
11;66;99
11;66;99
93;24;72
17;28;98
16;41;19
42;18;81
55;48;96
70;95;23
28;75;19
87;16;64
10;35;14
64;48;96
24;24;72
11;66;99
65;48;96
38;16;64
47;18;81
11;48;96
11;66;99
45;24;72
52;18;81
11;66;99
27;24;72
10;28;98
57;28;98
25;16;64
22;68;11
36;88;45
86;98;10
28;76;41
95;99;18
35;24;72
11;66;99
74;28;98
11;66;99
69;91;21
11;66;99
10;75;30
62;24;72
85;16;64
55;48;96
44;28;98
80;16;64
46;28;98
45;16;64
62;16;64
96;16;64
50;16;64
14;82;55
11;16;64
11;66;99
43;18;81
62;18;81
18;24;72
70;18;81
43;18;81
11;66;99
43;18;81
11;66;99
42;16;64
20;24;72
51;16;64
99;16;64
11;66;99
54;48;96
99;97;15
11;66;99
79;16;64
11;66;99
50;73;10
75;24;72
15;24;72
75;18;81
68;18;81
10;82;92
85;16;64
35;18;81
48;18;81
68;18;81
84;16;64
54;28;98
15;99;92
32;83;51
85;48;96
11;66;99
95;24;72
51;24;72
64;18;81
73;18;81
45;48;96
77;16;64
11;66;99
68;48;96
70;16;64
11;66;99
46;91;38
11;66;99
45;16;64
48;88;21
85;18;81
68;24;72
11;93;94
21;16;64
53;48;96
14;18;81
56;18;81
76;93;14
11;66;99
92;16;64
59;16;64
11;66;99
60;28;98
63;65;16
31;16;64
54;79;19
31;18;81
43;16;64
76;16;64
50;80;19
58;79;20
18;48;96
12;72;94
10;48;96
28;67;17
21;16;64
79;80;15
93;18;81
76;18;81
11;66;99
14;48;96
37;28;98
10;16;64
34;48;96
59;16;64
35;28;98
82;24;72
98;18;81
83;48;96
59;48;96
17;18;81
24;28;98
91;16;64
37;24;72
12;83;65
29;57;24
21;82;25
16;24;72
11;66;99
10;24;72
24;48;96
67;16;64
11;66;99
81;24;72
99;28;98
41;16;64
13;42;31
29;18;81
95;16;64
97;18;81
90;48;96
96;48;96
52;24;72
20;18;81
86;61;10
99;48;96
11;66;99
29;68;36
90;28;98
99;18;81
88;24;72
45;24;72
33;48;96
11;66;99
58;16;64
13;38;15
13;60;68
33;28;98
50;28;98
20;48;96
20;89;93
84;48;96
95;48;96
82;99;27
22;18;81
11;66;99
48;24;72
46;64;21
12;88;36
32;28;98
11;66;99
46;18;81
12;24;72
89;24;72
90;16;64
68;48;96
33;99;48
20;98;77
11;66;99
42;76;24
18;91;35
31;28;98
70;48;96
22;48;96
15;71;48
16;18;81
11;66;99
44;16;64
39;28;98
63;16;64
85;18;81
11;70;35
74;28;98
92;16;64
91;90;15
46;73;26
12;80;31
17;24;72
84;48;96
57;28;98
72;28;98
11;66;99
76;28;98
11;66;99
18;24;72
10;59;80
38;18;81
83;24;72
99;16;64
77;24;72
60;24;72
96;16;64
31;16;64
53;16;64
64;48;96
95;16;64
70;16;64
10;28;98
69;28;98
73;24;72
51;16;64
43;90;27
11;66;99
32;48;96
33;48;96
51;28;98
35;18;81
60;16;64
84;28;98
28;79;21
21;97;14
30;24;72
55;18;81
94;28;98
20;28;98
21;48;96
20;18;81
32;24;72
27;58;10
17;28;98
33;50;12
45;87;15
11;66;99
11;66;99
87;18;81
62;24;72
34;74;37
98;24;72
39;72;32
99;16;64
62;48;96
59;16;64
11;66;99
64;18;81
72;48;96
92;48;96
80;24;72
33;28;98
79;81;14
51;18;81
11;66;99
11;66;99
11;66;99
48;91;27
20;48;96
56;98;42
87;78;12
32;24;72
51;16;64
89;18;81
11;66;99
11;66;99
23;24;72
81;24;72
73;24;72
10;48;96
11;66;99
73;16;64
11;66;99
11;66;99
11;66;99
35;18;81
44;18;81
24;28;98
51;48;96
44;97;25
52;24;72
89;18;81
26;18;81
81;18;81
95;84;17
27;16;64
68;16;64
34;66;26
36;18;81
64;18;81
11;66;99
18;81;20
88;28;98
50;92;15
11;72;38
11;66;99
68;18;81
53;77;27
20;24;72
63;82;20
64;16;64
11;66;99
11;66;99
57;95;21
72;24;72
55;28;98
33;70;29
11;66;99
13;18;81
54;18;81
99;18;81
41;28;98
11;66;99
97;28;98
30;16;64
21;18;81
51;95;15
62;48;96
72;28;98
38;76;38
11;66;99
77;48;96
31;16;64
63;18;81
11;66;99
82;48;96
27;83;62
59;18;81
17;28;98
66;63;11
66;24;72
83;16;64
11;66;99
89;18;81
54;28;98
82;48;96
81;28;98
61;48;96
52;24;72
26;67;32
65;18;81
62;24;72
94;28;98
24;99;94
11;66;99
11;66;99
49;84;34
11;66;99
58;24;72
71;28;98
62;24;72
11;66;99
91;48;96
11;66;99
74;18;81
72;18;81
14;18;81
71;24;72
58;16;64
85;18;81
43;93;26
66;28;98
35;16;64
11;66;99
62;18;81
10;57;36
31;90;41
28;16;64
88;16;64
66;48;96
37;64;15
85;24;72
59;16;64
70;28;98
12;48;96
33;16;64
36;92;30
17;81;22
85;28;98
11;66;99
48;44;10
30;89;58
46;16;64
36;16;64
29;48;96
23;16;64
11;66;99
84;28;98
91;92;10
48;16;64
58;18;81
92;28;98
92;16;64
43;18;81
24;28;98
71;99;31
14;74;79
11;66;99
86;48;96
11;66;99
65;84;13
29;99;43
86;16;64
23;97;39
87;28;98
80;16;64
75;18;81
24;28;98
45;16;64
11;66;99
11;66;99
44;16;64
90;48;96
56;18;81
16;18;81
50;28;98
48;69;20
29;18;81
37;18;81
27;93;45
11;66;99
47;95;43
16;94;89
98;71;10
93;16;64
63;18;81
50;24;72
47;16;64
15;34;18
45;62;12
82;98;22
12;28;98
36;16;64
87;94;13
64;80;10
11;66;99
84;18;81
42;16;64
64;48;96
21;24;72
27;73;29
11;66;99
16;74;76
11;66;99
11;66;99
91;24;72
90;16;64
11;66;99
73;48;96
89;48;96
11;66;99
54;61;10
94;87;10
70;48;96
72;48;96
45;48;96
37;16;64
67;48;96
59;18;81
68;18;81
57;71;16
17;48;96
11;66;99
25;96;10
48;78;16
59;88;27
65;18;81
64;16;64
67;16;64
42;24;72
21;18;81
41;48;96
84;48;96
43;24;72
67;18;81
13;28;98
10;24;72
71;16;64
24;18;81
31;83;37
88;18;81
21;88;35
42;48;96
11;66;99
58;16;64
28;88;20
17;24;72
57;48;96
17;28;98
11;16;64
39;92;10
86;48;96
11;66;99
38;18;81
11;66;99
52;18;81
47;16;64
12;16;64
11;66;99
21;18;81
67;24;72
67;48;96
11;66;99
70;28;98
68;18;81
14;53;33
11;66;99
92;18;81
11;66;99
15;18;81
64;24;72
65;48;96
82;18;81
11;66;99
75;24;72
47;28;98
32;16;64
98;24;72
11;74;65
66;18;81
16;90;40
26;98;25
38;16;64
39;48;96
16;66;51
65;28;98
92;48;96
99;48;96
34;89;46
88;28;98
21;18;81
86;16;64
91;24;72
11;66;99
11;66;99
15;16;64
98;28;98
49;28;98
67;48;96
14;65;75
50;48;96
30;24;72
11;66;99
48;67;18
11;66;99
10;63;94
96;16;64
66;18;81
66;28;98
27;16;64
11;66;99
11;66;99
96;48;96
85;76;10
29;76;21
34;24;72
11;66;99
11;16;64
26;48;96
11;66;99
13;48;96
41;18;81
89;16;64
21;28;98
40;24;72
22;57;26
15;16;64
58;18;81
48;48;96
91;18;81
10;48;96
24;95;10
77;16;64
19;24;72
83;18;81
14;18;81
17;24;72
93;28;98
11;66;99
80;24;72
19;87;38
40;24;72
40;48;96
75;16;64
78;16;64
14;98;82
61;18;81
11;66;99
11;66;99
14;93;52
99;28;98
28;24;72
76;28;98
11;16;64
84;24;72
20;24;72
11;66;99
20;98;96
11;66;99
64;24;72
90;24;72
66;48;96
92;28;98
84;18;81
11;67;88
30;24;72
39;48;96
19;28;98
12;73;56
11;66;99
52;24;72
96;28;98
81;24;72
80;24;72
44;48;96
74;18;81
58;77;18
14;86;63
11;66;99
11;66;99
31;24;72
75;48;96
21;56;32
11;66;99
17;82;87
41;69;23
10;79;90
60;18;81
23;24;72
11;66;99
20;94;65
88;28;98
30;16;64
65;16;64
47;28;98
95;16;64
71;18;81
95;28;98
59;18;81
71;18;81
38;28;98
12;24;72
61;24;72
13;28;98
24;28;98
16;95;54
11;66;99
76;24;72
11;65;86
11;59;17
57;24;72
38;67;11
74;24;72
11;66;99
74;18;81
10;28;98
26;51;15
17;48;96
72;28;98
42;97;22
33;48;96
46;28;98
11;66;99
23;48;96
60;28;98
96;28;98
80;16;64
65;24;72
15;24;72
78;48;96
85;18;81
94;24;72
19;28;98
30;94;50
52;71;22
64;24;72
11;66;99
80;48;96
22;24;72
11;66;99
89;24;72
12;79;95
56;28;98
58;24;72
93;16;64
64;87;21
74;28;98
41;48;96
51;18;81
11;66;99
60;84;21
41;24;72
10;94;45
57;48;96
22;95;49
67;18;81
86;24;72
18;90;67
92;48;96
62;24;72
16;85;42
51;28;98
97;28;98
91;24;72
14;78;51
85;16;64
32;61;15
11;66;99
22;70;12
54;28;98
14;39;20
11;66;99
37;82;20
62;18;81
91;28;98
14;68;24
12;83;55
56;28;98
13;28;98
40;16;64
39;28;98
91;24;72
11;66;99
